key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,34,35,36
307,e0062,ffxiv/sea_s1/fld/s1f2/level/s1f2,1,라노시아,라노시아,저지 라노시아,s1f2/00,LoadingImage#2,3,9,354,FALSE,17,FALSE,0,TRUE,FALSE,FALSE,FALSE,108,,,,QuestBattle#59,,-1,0,-1,FALSE,0,0,0,0,FALSE,FALSE,0,FALSE,FALSE
308,e0065,ffxiv/lak_l1/fld/l1f1/level/l1f1,1,모르도나,모르도나,모르도나,l1f1/01,LoadingImage#6,3,9,357,FALSE,22,FALSE,0,TRUE,FALSE,FALSE,FALSE,76,,,,QuestBattle#63,,-1,0,-1,FALSE,0,0,0,0,FALSE,FALSE,0,FALSE,FALSE
309,e0066,ffxiv/lak_l1/fld/l1f1/level/l1f1,1,모르도나,모르도나,모르도나,l1f1/01,LoadingImage#6,3,9,358,FALSE,22,FALSE,0,TRUE,FALSE,FALSE,FALSE,39,,,,QuestBattle#64,,-1,0,-1,FALSE,0,0,0,0,FALSE,FALSE,0,FALSE,FALSE
310,e0067,ffxiv/sea_s1/fld/s1f3/level/s1f3,1,라노시아,라노시아,동부 라노시아,s1f3/01,LoadingImage#2,3,9,359,FALSE,18,FALSE,0,TRUE,FALSE,FALSE,FALSE,37,,,,QuestBattle#66,,-1,0,-1,FALSE,0,0,0,0,FALSE,FALSE,0,FALSE,FALSE
311,e0068,ffxiv/sea_s1/fld/s1f3/level/s1f3,1,라노시아,라노시아,동부 라노시아,s1f3/01,LoadingImage#2,3,9,360,FALSE,18,FALSE,0,TRUE,FALSE,FALSE,FALSE,39,,,,QuestBattle#67,,-1,0,-1,FALSE,0,0,0,0,FALSE,FALSE,0,FALSE,FALSE
312,e0069,ffxiv/wil_w1/fld/w1f4/level/w1f4,1,다날란,다날란,남부 다날란,w1f4/01,LoadingImage#4,3,9,361,FALSE,12,FALSE,0,TRUE,FALSE,FALSE,FALSE,37,,,,QuestBattle#68,,-1,0,-1,FALSE,0,0,0,0,FALSE,FALSE,0,FALSE,FALSE
313,e0070,ffxiv/roc_r1/fld/r1f1/level/r1f1,1,커르다스,커르다스,커르다스 중앙고지,r1f1/00,LoadingImage#5,3,9,362,FALSE,21,FALSE,2,TRUE,FALSE,FALSE,FALSE,39,,,,QuestBattle#69,,-1,0,-1,FALSE,0,0,0,0,FALSE,FALSE,0,FALSE,FALSE
314,e0071,ffxiv/wil_w1/fld/w1f2/level/w1f2,1,다날란,다날란,중부 다날란,w1f2/00,LoadingImage#4,3,9,363,FALSE,10,FALSE,0,TRUE,FALSE,FALSE,FALSE,37,,,,QuestBattle#70,,-1,0,-1,FALSE,0,0,0,0,FALSE,FALSE,0,FALSE,FALSE
315,e0072,ffxiv/lak_l1/fld/l1f1/level/l1f1,1,모르도나,모르도나,모르도나,l1f1/01,LoadingImage#6,3,9,364,FALSE,22,FALSE,0,TRUE,FALSE,FALSE,FALSE,91,,,,QuestBattle#71,,-1,0,-1,FALSE,0,0,0,0,FALSE,FALSE,0,FALSE,FALSE
316,e0073,ffxiv/roc_r1/fld/r1f1/level/r1f1,1,커르다스,커르다스,커르다스 중앙고지,r1f1/00,LoadingImage#5,3,9,365,FALSE,21,FALSE,2,TRUE,FALSE,FALSE,FALSE,91,,,,QuestBattle#72,,-1,0,-1,FALSE,0,0,0,0,FALSE,FALSE,0,FALSE,FALSE
317,e0074,ffxiv/fst_f1/fld/f1f3/level/f1f3,1,검은장막 숲,검은장막 숲,검은장막 숲 남부삼림,f1f3/00,LoadingImage#3,3,9,366,FALSE,5,FALSE,0,TRUE,FALSE,FALSE,FALSE,37,,,,QuestBattle#73,,-1,0,-1,FALSE,0,0,0,0,FALSE,FALSE,0,FALSE,FALSE
318,e0075,ffxiv/wil_w1/fld/w1f4/level/w1f4,1,다날란,다날란,남부 다날란,w1f4/01,LoadingImage#4,3,9,367,FALSE,12,FALSE,0,TRUE,FALSE,FALSE,FALSE,91,,,,QuestBattle#74,,-1,0,-1,FALSE,0,0,0,0,FALSE,FALSE,0,FALSE,FALSE
319,e0076,ffxiv/fst_f1/fld/f1f1/level/f1f1,1,검은장막 숲,검은장막 숲,검은장막 숲 중부삼림,f1f1/00,LoadingImage#3,3,9,368,FALSE,3,FALSE,0,TRUE,FALSE,FALSE,FALSE,37,,,,QuestBattle#75,,-1,0,-1,FALSE,0,0,0,0,FALSE,FALSE,0,FALSE,FALSE
320,e0077,ffxiv/fst_f1/fld/f1f1/level/f1f1,1,검은장막 숲,검은장막 숲,검은장막 숲 중부삼림,f1f1/00,LoadingImage#3,3,9,369,FALSE,3,FALSE,0,TRUE,FALSE,FALSE,FALSE,91,,,,QuestBattle#76,,-1,0,-1,FALSE,0,0,0,0,FALSE,FALSE,0,FALSE,FALSE
321,e0078,ffxiv/fst_f1/fld/f1f4/level/f1f4,1,검은장막 숲,검은장막 숲,검은장막 숲 북부삼림,f1f4/00,LoadingImage#3,3,9,370,FALSE,6,FALSE,0,TRUE,FALSE,FALSE,FALSE,37,,,,QuestBattle#77,,-1,0,-1,FALSE,0,0,0,0,FALSE,FALSE,0,FALSE,FALSE
322,e0079,ffxiv/roc_r1/fld/r1f1/level/r1f1,1,커르다스,커르다스,커르다스 중앙고지,r1f1/00,LoadingImage#5,3,9,371,FALSE,21,FALSE,2,TRUE,FALSE,FALSE,FALSE,91,,,,QuestBattle#78,,-1,0,-1,FALSE,0,0,0,0,FALSE,FALSE,0,FALSE,FALSE
323,e0080,ffxiv/wil_w1/fld/w1f4/level/w1f4,1,다날란,다날란,남부 다날란,w1f4/01,LoadingImage#4,3,9,372,FALSE,12,FALSE,0,TRUE,FALSE,FALSE,FALSE,120,,,,QuestBattle#79,,-1,0,-1,FALSE,0,0,0,0,FALSE,FALSE,0,FALSE,FALSE
324,e0081,ffxiv/fst_f1/fld/f1f4/level/f1f4,1,검은장막 숲,검은장막 숲,검은장막 숲 북부삼림,f1f4/00,LoadingImage#3,3,9,373,FALSE,6,FALSE,0,TRUE,FALSE,FALSE,FALSE,157,,,,QuestBattle#80,,-1,0,-1,FALSE,0,0,0,0,FALSE,FALSE,0,FALSE,FALSE
325,e0082,ffxiv/sea_s1/fld/s1f6/level/s1f6,1,라노시아,라노시아,외지 라노시아,s1f6/00,LoadingImage#2,3,9,374,FALSE,24,FALSE,0,TRUE,FALSE,FALSE,FALSE,155,,,,QuestBattle#81,,-1,0,-1,FALSE,0,0,0,0,FALSE,FALSE,0,FALSE,FALSE
326,e0083,ffxiv/lak_l1/fld/l1f1/level/l1f1,1,모르도나,모르도나,모르도나,l1f1/01,LoadingImage#6,3,9,375,FALSE,22,FALSE,0,TRUE,FALSE,FALSE,FALSE,91,,,,QuestBattle#82,,-1,0,-1,FALSE,0,0,0,0,FALSE,FALSE,0,FALSE,FALSE
327,e0084,ffxiv/sea_s1/fld/s1f3/level/s1f3,1,라노시아,라노시아,동부 라노시아,s1f3/01,LoadingImage#2,3,9,376,FALSE,18,FALSE,0,TRUE,FALSE,FALSE,FALSE,39,,,,QuestBattle#83,,-1,0,-1,FALSE,0,0,0,0,FALSE,FALSE,0,FALSE,FALSE
328,e0085,ffxiv/sea_s1/fld/s1f5/level/s1f5,1,라노시아,라노시아,고지 라노시아,s1f5/00,LoadingImage#2,3,9,377,FALSE,20,FALSE,0,TRUE,FALSE,FALSE,FALSE,39,,,,QuestBattle#84,,-1,0,-1,FALSE,0,0,0,0,FALSE,FALSE,0,FALSE,FALSE
329,e0086,ffxiv/sea_s1/dun/s1d3/level/s1d3,1,라노시아,라노시아,방랑자의 궁전,s1d3/00,LoadingImage#2,3,9,378,FALSE,0,FALSE,0,TRUE,FALSE,FALSE,FALSE,91,,,,QuestBattle#85,,-1,0,-1,FALSE,0,0,0,0,FALSE,FALSE,0,FALSE,FALSE
330,e0087,ffxiv/sea_s1/fld/s1f4/level/s1f4,1,라노시아,라노시아,서부 라노시아,s1f4/00,LoadingImage#2,3,9,379,FALSE,19,FALSE,0,TRUE,FALSE,FALSE,FALSE,112,,,,QuestBattle#86,,100,0,-1,FALSE,0,0,0,0,FALSE,FALSE,0,FALSE,FALSE
331,r1fa_event,ffxiv/roc_r1/fld/r1fa/level/r1fa,1,커르다스,커르다스,울부짖는 눈 테두리,r1fa/02,LoadingImage#5,0,7,0,FALSE,26,FALSE,0,TRUE,FALSE,FALSE,FALSE,1001,,,ArrayEventHandler#853854,QuestBattle#0,용머리 전진기지,-1,0,-1,FALSE,0,0,0,0,FALSE,FALSE,0,FALSE,FALSE
332,w1f1_battle,ffxiv/wil_w1/fld/w1f1/level/w1f1,1,다날란,다날란,서부 다날란,w1f1/00,LoadingImage#4,2,10,62,FALSE,9,FALSE,0,TRUE,FALSE,FALSE,FALSE,1001,,,,QuestBattle#0,,-1,34,-1,FALSE,0,0,0,0,FALSE,FALSE,0,FALSE,FALSE
333,,,0,,,,,LoadingImage#0,0,0,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,,,,QuestBattle#0,,0,0,0,FALSE,0,0,0,0,FALSE,FALSE,0,FALSE,FALSE
334,,,0,,,,,LoadingImage#0,0,0,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,,,,QuestBattle#0,,0,0,0,FALSE,0,0,0,0,FALSE,FALSE,0,FALSE,FALSE
335,l1f1_event,ffxiv/lak_l1/fld/l1f1/level/l1f1,1,모르도나,모르도나,모르도나,l1f1/01,LoadingImage#6,0,15,0,FALSE,22,FALSE,0,TRUE,FALSE,FALSE,FALSE,148,,,,QuestBattle#0,망자의 종소리,-1,0,-1,FALSE,0,0,0,0,FALSE,FALSE,0,FALSE,FALSE
336,,,0,,,,,LoadingImage#0,0,0,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,,,,QuestBattle#0,,0,0,0,FALSE,0,0,0,0,FALSE,FALSE,0,FALSE,FALSE
337,,,0,,,,,LoadingImage#0,0,0,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,,,,QuestBattle#0,,0,0,0,FALSE,0,0,0,0,FALSE,FALSE,0,FALSE,FALSE
338,s1b7_2,ffxiv/sea_s1/bah/s1b7/level/s1b7,1,다날란,다날란,에오르제아 지하공간,default/00,LoadingImage#4,0,12,0,FALSE,0,FALSE,0,TRUE,FALSE,FALSE,FALSE,146,,,,QuestBattle#0,청린 정제소,-1,0,-1,FALSE,0,0,0,0,FALSE,FALSE,0,FALSE,FALSE
339,s1h1,ffxiv/sea_s1/hou/s1h1/level/s1h1,1,라노시아,라노시아,안갯빛 마을,s1h1/01,LoadingImage#2,0,13,0,FALSE,32,TRUE,0,TRUE,FALSE,TRUE,FALSE,1083,,,ArrayEventHandler#852431,QuestBattle#0,림사 로민사 하층 갑판,-1,78,-1,FALSE,0,0,0,25,FALSE,FALSE,0,FALSE,FALSE
340,f1h1,ffxiv/fst_f1/hou/f1h1/level/f1h1,1,검은장막 숲,검은장막 숲,라벤더 안식처,f1h1/01,LoadingImage#3,0,13,0,FALSE,34,TRUE,0,TRUE,FALSE,TRUE,FALSE,1110,,,ArrayEventHandler#852427,QuestBattle#0,그리다니아 신시가지,-1,78,-1,FALSE,0,0,0,26,FALSE,FALSE,0,FALSE,FALSE
341,w1h1,ffxiv/wil_w1/hou/w1h1/level/w1h1,1,다날란,다날란,하늘잔 마루,w1h1/01,LoadingImage#4,0,13,0,FALSE,33,TRUE,0,TRUE,FALSE,TRUE,FALSE,1109,,,ArrayEventHandler#852430,QuestBattle#0,울다하 날 회랑,-1,78,-1,FALSE,0,0,0,27,FALSE,FALSE,0,FALSE,FALSE
342,f1i1,ffxiv/fst_f1/ind/f1i1/level/f1i1,1,검은장막 숲,검은장막 숲,라벤더 안식처: 아담한 주택,f1i1/01,LoadingImage#3,0,14,0,FALSE,0,FALSE,0,TRUE,FALSE,FALSE,FALSE,1110,,,,QuestBattle#0,그리다니아 신시가지,-1,0,-1,FALSE,0,0,0,0,FALSE,FALSE,0,FALSE,FALSE
343,f1i2,ffxiv/fst_f1/ind/f1i2/level/f1i2,1,검은장막 숲,검은장막 숲,라벤더 안식처: 일반 주택,f1i2/01,LoadingImage#3,0,14,0,FALSE,0,FALSE,0,TRUE,FALSE,FALSE,FALSE,1110,,,,QuestBattle#0,그리다니아 신시가지,-1,0,-1,FALSE,0,0,0,0,FALSE,FALSE,0,FALSE,FALSE
344,f1i3,ffxiv/fst_f1/ind/f1i3/level/f1i3,1,검은장막 숲,검은장막 숲,라벤더 안식처: 대형 주택,f1i3/01,LoadingImage#3,0,14,0,FALSE,0,FALSE,0,TRUE,FALSE,FALSE,FALSE,1110,,,,QuestBattle#0,그리다니아 신시가지,-1,0,-1,FALSE,0,0,0,0,FALSE,FALSE,0,FALSE,FALSE
345,w1i1,ffxiv/wil_w1/ind/w1i1/level/w1i1,1,다날란,다날란,하늘잔 마루: 아담한 주택,w1i1/01,LoadingImage#4,0,14,0,FALSE,0,FALSE,0,TRUE,FALSE,FALSE,FALSE,1109,,,,QuestBattle#0,울다하 날 회랑,-1,0,-1,FALSE,0,0,0,0,FALSE,FALSE,0,FALSE,FALSE
346,w1i2,ffxiv/wil_w1/ind/w1i2/level/w1i2,1,다날란,다날란,하늘잔 마루: 일반 주택,w1i2/01,LoadingImage#4,0,14,0,FALSE,0,FALSE,0,TRUE,FALSE,FALSE,FALSE,1109,,,,QuestBattle#0,울다하 날 회랑,-1,0,-1,FALSE,0,0,0,0,FALSE,FALSE,0,FALSE,FALSE
347,w1i3,ffxiv/wil_w1/ind/w1i3/level/w1i3,1,다날란,다날란,하늘잔 마루: 대형 주택,w1i3/01,LoadingImage#4,0,14,0,FALSE,0,FALSE,0,TRUE,FALSE,FALSE,FALSE,1109,,,,QuestBattle#0,울다하 날 회랑,-1,0,-1,FALSE,0,0,0,0,FALSE,FALSE,0,FALSE,FALSE
348,w1fb,ffxiv/wil_w1/fld/w1fb/level/w1fb,1,다날란,다날란,후방 출입구,w1fb/00,LoadingImage#4,2,10,68,FALSE,31,FALSE,0,TRUE,FALSE,FALSE,FALSE,1001,,,,QuestBattle#0,,-1,17,-1,FALSE,0,0,0,0,FALSE,FALSE,0,FALSE,FALSE
349,w1d6,ffxiv/wil_w1/dun/w1d6/level/w1d6,1,다날란,다날란,구리종 광산,w1d6/01,LoadingImage#4,2,3,18,FALSE,0,FALSE,0,TRUE,FALSE,FALSE,FALSE,1001,,,,QuestBattle#0,,-1,0,-1,FALSE,0,0,0,0,FALSE,FALSE,0,FALSE,FALSE
350,f1d4,ffxiv/fst_f1/dun/f1d4/level/f1d4,1,검은장막 숲,검은장막 숲,하우케타 별궁,f1d4/01,LoadingImage#3,2,3,19,FALSE,0,FALSE,0,TRUE,FALSE,FALSE,FALSE,1001,,,,QuestBattle#0,,-1,0,-1,FALSE,0,0,0,0,FALSE,FALSE,0,FALSE,FALSE
351,l1e1,ffxiv/lak_l1/evt/l1e1/level/l1e1,1,모르도나,모르도나,돌의 집,l1e1/00,LoadingImage#6,0,15,0,FALSE,0,FALSE,0,TRUE,FALSE,FALSE,FALSE,1114,,,ArrayEventHandler#852110,QuestBattle#0,망자의 종소리,-1,0,-1,FALSE,0,0,0,0,FALSE,FALSE,0,FALSE,FALSE
352,,,0,,,,,LoadingImage#0,0,0,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,,,,QuestBattle#0,,0,0,0,FALSE,0,0,0,0,FALSE,FALSE,0,FALSE,FALSE
353,z1z1,ex2/02_est_e3/fld/e3ff/level/e3ff,1,오사드,오사드,쿠가네 대교,e3ff/00,LoadingImage#10,2,10,70,FALSE,0,FALSE,0,TRUE,FALSE,FALSE,FALSE,1001,,,,QuestBattle#0,,-1,327,-1,FALSE,2,0,0,0,FALSE,FALSE,0,FALSE,FALSE
354,z1z2,ex3/01_nvt_n4/fld/n4fa/level/n4fa,1,노르브란트,노르브란트,요정왕의 무도회장,n4fa/00,LoadingImage#16,2,10,71,FALSE,103,FALSE,0,TRUE,FALSE,FALSE,FALSE,1001,,,,QuestBattle#0,,-1,418,-1,FALSE,3,0,0,0,FALSE,FALSE,0,FALSE,FALSE
355,f1b1,ffxiv/fst_f1/bah/f1b1/level/f1b1,1,검은장막 숲,검은장막 숲,메테오의 그림자,f1b1/00,LoadingImage#3,2,16,98,FALSE,0,FALSE,0,TRUE,FALSE,FALSE,FALSE,1001,,,,QuestBattle#0,,-1,39,-1,FALSE,0,0,0,0,FALSE,FALSE,0,FALSE,FALSE
356,f1b2,ffxiv/fst_f1/bah/f1b2/level/f1b2,1,검은장막 숲,검은장막 숲,구속의 고리,f1b2/01,LoadingImage#3,2,16,99,FALSE,28,FALSE,0,TRUE,FALSE,FALSE,FALSE,1001,,,,QuestBattle#0,,-1,40,-1,FALSE,0,0,0,0,FALSE,FALSE,0,FALSE,FALSE
357,f1b3,ffxiv/fst_f1/bah/f1b3/level/f1b3,1,검은장막 숲,검은장막 숲,라그나로크급 3번함 함체 중앙부,f1b3/01,LoadingImage#3,2,16,100,FALSE,0,FALSE,0,TRUE,FALSE,FALSE,FALSE,1001,,,,QuestBattle#0,,-1,41,-1,FALSE,0,0,0,0,FALSE,FALSE,0,FALSE,FALSE
358,f1b4,ffxiv/fst_f1/bah/f1b4/level/f1b4,1,검은장막 숲,검은장막 숲,라그나로크급 3번함 작전실,f1b4/00,LoadingImage#3,2,17,101,FALSE,0,FALSE,0,TRUE,FALSE,FALSE,FALSE,1001,,,,QuestBattle#0,,-1,42,-1,FALSE,0,0,0,0,FALSE,FALSE,0,FALSE,FALSE
359,o1fa_2,ffxiv/ocn_o1/fld/o1fa/level/o1fa,1,라노시아,라노시아,대 리바이어선 쌍동선,o1fa/00,LoadingImage#2,2,10,73,FALSE,38,FALSE,0,TRUE,FALSE,FALSE,FALSE,1001,,,,QuestBattle#0,,-1,37,-1,FALSE,0,0,0,0,FALSE,FALSE,0,FALSE,FALSE
360,w1d7,ffxiv/wil_w1/dun/w1d7/level/w1d7,1,다날란,다날란,할라탈리 수련장,w1d7/00,LoadingImage#4,2,3,21,FALSE,0,FALSE,0,TRUE,FALSE,FALSE,FALSE,1001,,,,QuestBattle#0,,-1,0,-1,FALSE,0,0,0,0,FALSE,FALSE,0,FALSE,FALSE
361,s1d5,ffxiv/sea_s1/dun/s1d5/level/s1d5,1,라노시아,라노시아,난파선의 섬,s1d5/00,LoadingImage#2,2,3,23,FALSE,0,FALSE,0,TRUE,FALSE,FALSE,FALSE,1001,,,,QuestBattle#0,,-1,50,-1,FALSE,0,0,0,0,FALSE,FALSE,0,FALSE,FALSE
362,s1d6,ffxiv/sea_s1/dun/s1d6/level/s1d6,1,라노시아,라노시아,브레이플록스의 야영지,s1d6/00,LoadingImage#2,2,3,20,FALSE,37,FALSE,0,TRUE,FALSE,FALSE,FALSE,1001,,,,QuestBattle#0,,-1,43,-1,FALSE,0,0,0,0,FALSE,FALSE,0,FALSE,FALSE
363,f1d5,ffxiv/fst_f1/dun/f1d5/level/f1d5,1,검은장막 숲,검은장막 숲,옛 암다포르 시가지,f1d5/01,LoadingImage#3,2,3,22,FALSE,40,FALSE,0,TRUE,FALSE,FALSE,FALSE,1001,,,,QuestBattle#0,,-1,38,-1,FALSE,0,0,0,0,FALSE,FALSE,0,FALSE,FALSE
364,f1fa_2,ffxiv/fst_f1/fld/f1fa/level/f1fa,1,검은장막 숲,검은장막 숲,가시 정원,f1fa/00,LoadingImage#3,2,10,67,FALSE,30,FALSE,0,TRUE,FALSE,FALSE,FALSE,1001,,,,QuestBattle#0,,-1,0,-1,FALSE,0,0,0,0,FALSE,FALSE,0,FALSE,FALSE
365,r1d2,ffxiv/roc_r1/dun/r1d2/level/r1d2,1,커르다스,커르다스,돌방패 경계초소,r1d2/00,LoadingImage#5,2,3,25,FALSE,42,FALSE,2,TRUE,FALSE,FALSE,FALSE,1001,,,,QuestBattle#0,,-1,45,-1,FALSE,0,0,0,0,FALSE,FALSE,0,FALSE,FALSE
366,r1fb,ffxiv/roc_r1/fld/r1fb/level/r1fb,1,커르다스,커르다스,그리핀 대교,r1fb/00,LoadingImage#5,2,3,76,FALSE,0,FALSE,2,TRUE,FALSE,FALSE,FALSE,1001,,,,QuestBattle#0,,-1,44,-1,FALSE,0,0,0,0,FALSE,FALSE,0,FALSE,FALSE
367,w1d8,ffxiv/wil_w1/dun/w1d8/level/w1d8,1,다날란,다날란,카른의 무너진 사원,w1d8/01,LoadingImage#4,2,3,26,FALSE,41,FALSE,0,TRUE,FALSE,FALSE,FALSE,1001,,,,QuestBattle#0,,-1,0,-1,FALSE,0,0,0,0,FALSE,FALSE,0,FALSE,FALSE
368,r1f1_battle,ffxiv/roc_r1/fld/r1f1/level/r1f1,1,커르다스,커르다스,성 다니펜의 눈물,r1f1/00,LoadingImage#5,2,10,74,FALSE,21,FALSE,2,TRUE,FALSE,FALSE,FALSE,1001,,,,QuestBattle#0,,-1,0,-1,FALSE,0,0,0,0,FALSE,FALSE,0,FALSE,FALSE
369,w1d2_battle,ffxiv/wil_w1/dun/w1d2/level/w1d2,1,다날란,다날란,수투 훈련장,w1d2/00,LoadingImage#4,2,10,75,FALSE,0,FALSE,0,TRUE,FALSE,FALSE,FALSE,1001,,,,QuestBattle#0,,-1,0,-1,FALSE,0,0,0,0,FALSE,FALSE,0,FALSE,FALSE
370,f1b5,ffxiv/fst_f1/bah/f1b5/level/f1b5,1,검은장막 숲,검은장막 숲,라그나로크급 3번함 제1함교,default/00,LoadingImage#3,0,12,0,FALSE,0,FALSE,0,TRUE,FALSE,FALSE,FALSE,1001,,,ArrayEventHandler#852619,QuestBattle#0,청린 정제소,-1,0,-1,FALSE,0,0,0,0,FALSE,FALSE,0,FALSE,FALSE
371,r1d3,ffxiv/roc_r1/dun/r1d3/level/r1d3,1,커르다스,커르다스,얼음외투 대빙벽,r1d3/00,LoadingImage#5,2,3,27,FALSE,42,FALSE,2,TRUE,FALSE,FALSE,FALSE,1001,,,,QuestBattle#0,,-1,64,-1,FALSE,0,0,0,0,FALSE,FALSE,0,FALSE,FALSE
372,l1r2,ffxiv/lak_l1/rad/l1r2/level/l1r2,1,모르도나,모르도나,시르쿠스 탑,l1r2/01,LoadingImage#6,2,8,102,FALSE,0,FALSE,0,TRUE,FALSE,FALSE,FALSE,1001,,,,QuestBattle#0,,-1,51,-1,FALSE,0,0,0,0,FALSE,FALSE,0,FALSE,FALSE
373,f1d6,ffxiv/fst_f1/dun/f1d6/level/f1d6,1,검은장막 숲,검은장막 숲,탐타라 묘소,f1d6/00,LoadingImage#3,2,3,24,FALSE,0,FALSE,0,TRUE,FALSE,FALSE,FALSE,1001,,,,QuestBattle#0,,-1,0,-1,FALSE,0,0,0,0,FALSE,FALSE,0,FALSE,FALSE
374,f1fb,ffxiv/fst_f1/fld/f1fb/level/f1fb,1,검은장막 숲,검은장막 숲,심판의 나무,f1fb/00,LoadingImage#3,2,10,77,FALSE,43,FALSE,0,TRUE,FALSE,FALSE,FALSE,1001,,,,QuestBattle#0,,-1,0,-1,FALSE,0,0,0,0,FALSE,FALSE,0,FALSE,FALSE
375,f1fb_2,ffxiv/fst_f1/fld/f1fb/level/f1fb,1,검은장막 숲,검은장막 숲,심판의 나무,f1fb/00,LoadingImage#3,2,10,78,FALSE,43,FALSE,0,TRUE,FALSE,FALSE,FALSE,1001,,,,QuestBattle#0,,-1,0,-1,FALSE,0,0,0,0,FALSE,FALSE,0,FALSE,FALSE
376,l1p1,ffxiv/lak_l1/pvp/l1p1/level/l1p1,4,모르도나,모르도나,카르테노 평원: 외곽 유적지대,l1p1/00,LoadingImage#6,2,18,127,FALSE,0,FALSE,0,TRUE,FALSE,TRUE,TRUE,1001,,,,QuestBattle#0,,-1,58,-1,TRUE,0,0,0,0,FALSE,FALSE,0,FALSE,FALSE
377,r1fc,ffxiv/roc_r1/fld/r1fc/level/r1fc,1,커르다스,커르다스,아크 아파 원형극장,r1fc/00,LoadingImage#5,2,10,79,FALSE,46,FALSE,2,TRUE,FALSE,FALSE,FALSE,1001,,,,QuestBattle#0,,-1,65,-1,FALSE,0,0,0,0,FALSE,FALSE,0,FALSE,FALSE
378,r1fc_2,ffxiv/roc_r1/fld/r1fc/level/r1fc,1,커르다스,커르다스,아크 아파 원형극장,r1fc/00,LoadingImage#5,2,10,80,FALSE,46,FALSE,2,TRUE,FALSE,FALSE,FALSE,1001,,,,QuestBattle#0,,-1,66,-1,FALSE,0,0,0,0,FALSE,FALSE,0,FALSE,FALSE
379,e0090,ffxiv/lak_l1/fld/l1f1/level/l1f1,1,모르도나,모르도나,모르도나,l1f1/01,LoadingImage#6,3,9,380,FALSE,0,FALSE,0,TRUE,FALSE,FALSE,FALSE,108,,,,QuestBattle#89,,-1,0,-1,FALSE,0,0,0,0,FALSE,FALSE,0,FALSE,FALSE
380,f1b1_2,ffxiv/fst_f1/bah/f1b1/level/f1b1,1,검은장막 숲,검은장막 숲,메테오의 그림자,f1b1/00,LoadingImage#3,2,16,103,FALSE,0,FALSE,0,TRUE,FALSE,FALSE,FALSE,1001,,,,QuestBattle#0,,-1,46,-1,FALSE,0,0,0,0,FALSE,FALSE,0,FALSE,FALSE
381,f1b2_2,ffxiv/fst_f1/bah/f1b2/level/f1b2,1,검은장막 숲,검은장막 숲,구속의 고리,f1b2/01,LoadingImage#3,2,16,104,FALSE,28,FALSE,0,TRUE,FALSE,FALSE,FALSE,1001,,,,QuestBattle#0,,-1,47,-1,FALSE,0,0,0,0,FALSE,FALSE,0,FALSE,FALSE
382,f1b3_2,ffxiv/fst_f1/bah/f1b3/level/f1b3,1,검은장막 숲,검은장막 숲,라그나로크급 3번함 함체 중앙부,f1b3/01,LoadingImage#3,2,16,105,FALSE,0,FALSE,0,TRUE,FALSE,FALSE,FALSE,1001,,,,QuestBattle#0,,-1,48,-1,FALSE,0,0,0,0,FALSE,FALSE,0,FALSE,FALSE
383,f1b4_2,ffxiv/fst_f1/bah/f1b4/level/f1b4,1,검은장막 숲,검은장막 숲,라그나로크급 3번함 작전실,f1b4/00,LoadingImage#3,2,17,106,FALSE,0,FALSE,0,TRUE,FALSE,FALSE,FALSE,1001,,,,QuestBattle#0,,-1,49,-1,FALSE,0,0,0,0,FALSE,FALSE,0,FALSE,FALSE
384,s1i4,ffxiv/sea_s1/ind/s1i4/level/s1i4,1,라노시아,라노시아,안갯빛 마을: 개인실,s1i4/00,LoadingImage#2,0,14,0,FALSE,0,FALSE,0,TRUE,FALSE,FALSE,FALSE,1083,,,,QuestBattle#0,림사 로민사 하층 갑판,-1,0,-1,FALSE,0,0,0,0,FALSE,FALSE,0,FALSE,FALSE
385,f1i4,ffxiv/fst_f1/ind/f1i4/level/f1i4,1,검은장막 숲,검은장막 숲,라벤더 안식처: 개인실,f1i4/00,LoadingImage#3,0,14,0,FALSE,0,FALSE,0,TRUE,FALSE,FALSE,FALSE,1110,,,,QuestBattle#0,그리다니아 신시가지,-1,0,-1,FALSE,0,0,0,0,FALSE,FALSE,0,FALSE,FALSE
386,w1i4,ffxiv/wil_w1/ind/w1i4/level/w1i4,1,다날란,다날란,하늘잔 마루: 개인실,w1i4/00,LoadingImage#4,0,14,0,FALSE,0,FALSE,0,TRUE,FALSE,FALSE,FALSE,1109,,,,QuestBattle#0,울다하 날 회랑,-1,0,-1,FALSE,0,0,0,0,FALSE,FALSE,0,FALSE,FALSE
